1.617263792745773344e+03,1.198214633869535817e+02,-5.000000000000000000e+00,1.392464125554110921e-01,1.031662799761670461e-02,1.392464125554110694e+02,1.031662799761670257e+01
2.127799920577366720e+03,4.200194262043662974e+01,-4.900000000000000355e+00,1.832035731617112917e-01,3.616367259619594158e-03,1.832035731617112617e+02,3.616367259619593710e+00
2.201231028945461276e+03,4.581939267672518667e+01,-4.799999999999999822e+00,1.895259915922042349e-01,3.945049709466038820e-03,1.895259915922042069e+02,3.945049709466038390e+00
2.238191868366948711e+03,4.734852928431286756e+01,-4.700000000000000178e+00,1.927083198663943064e-01,4.076708371379337940e-03,1.927083198663942767e+02,4.076708371379337947e+00
2.262010364784821377e+03,4.912326490351040320e+01,-4.599999999999999645e+00,1.947590924079731223e-01,4.229513108192245810e-03,1.947590924079730996e+02,4.229513108192245241e+00
2.280236142692545400e+03,4.952963890056560814e+01,-4.500000000000000000e+00,1.963283318858281834e-01,4.264501909338699361e-03,1.963283318858281632e+02,4.264501909338698660e+00
2.296924174433969711e+03,4.943672960939968419e+01,-4.400000000000000355e+00,1.977651714187648180e-01,4.256502419369313263e-03,1.977651714187647940e+02,4.256502419369312840e+00
2.313278574210652550e+03,4.944894592361033858e+01,-4.299999999999999822e+00,1.991732852395372011e-01,4.257554244022850737e-03,1.991732852395371651e+02,4.257554244022849765e+00
2.325052360844830218e+03,4.951022160060315258e+01,-4.200000000000000178e+00,2.001870082687398911e-01,4.262830079811931808e-03,2.001870082687398735e+02,4.262830079811931405e+00
2.339791787619104980e+03,4.913221196354079723e+01,-4.099999999999999645e+00,2.014560729140049411e-01,4.230283450060863190e-03,2.014560729140049204e+02,4.230283450060862371e+00
2.354050138354636147e+03,4.888136457518869804e+01,-4.000000000000000000e+00,2.026837169123341942e-01,4.208685489923747608e-03,2.026837169123341766e+02,4.208685489923746914e+00
2.367696113870410500e+03,4.962139184464517427e+01,-3.899999999999999911e+00,2.038586354042423443e-01,4.272401837823949430e-03,2.038586354042423352e+02,4.272401837823949222e+00
2.383010379407004166e+03,4.902440586060777861e+01,-3.799999999999999822e+00,2.051771936669430640e-01,4.221001344598330172e-03,2.051771936669430545e+02,4.221001344598329652e+00
2.401712996871337964e+03,4.867449688389483242e+01,-3.700000000000000178e+00,2.067874890306222180e-01,4.190874181703345761e-03,2.067874890306221971e+02,4.190874181703344803e+00
2.416068325191380609e+03,4.943613851758308897e+01,-3.599999999999999645e+00,2.080234827989778934e-01,4.256451526363904357e-03,2.080234827989778523e+02,4.256451526363903781e+00
2.432194682161091350e+03,4.967969870423080181e+01,-3.500000000000000000e+00,2.094119621340699844e-01,4.277422058434272520e-03,2.094119621340699666e+02,4.277422058434272145e+00
2.448615377393512063e+03,4.974027431130613763e+01,-3.399999999999999911e+00,2.108257839935814004e-01,4.282637618203458639e-03,2.108257839935813820e+02,4.282637618203458452e+00
2.465415866544399705e+03,4.848116807472703016e+01,-3.299999999999999822e+00,2.122723061094728414e-01,4.174228571233997917e-03,2.122723061094727939e+02,4.174228571233997265e+00
2.479889164136037834e+03,4.960355401160628475e+01,-3.200000000000000178e+00,2.135184570321128628e-01,4.270866000399301150e-03,2.135184570321128490e+02,4.270866000399300866e+00
2.496803634327461623e+03,4.906227904354977909e+01,-3.099999999999999645e+00,2.149747929155944592e-01,4.224262225649636458e-03,2.149747929155944348e+02,4.224262225649635383e+00
2.508969102889040187e+03,5.037410451670286449e+01,-3.000000000000000000e+00,2.160222397587463761e-01,4.337210398888117178e-03,2.160222397587463377e+02,4.337210398888116103e+00
