1.614555720824551372e+03,1.307053809322722771e+02,-5.000000000000000000e+00,1.390132475629938802e-01,1.125373329826864430e-02,1.390132475629938540e+02,1.125373329826864222e+01
2.450812905962927744e+03,2.149555316705822250e+01,-4.000000000000000000e+00,2.110149912034080810e-01,1.850767127683713119e-03,2.110149912034080728e+02,1.850767127683712765e+00
2.599165865083797598e+03,2.307080521132248307e+01,-3.000000000000000000e+00,2.237881809837150016e-01,1.986396328694866112e-03,2.237881809837149660e+02,1.986396328694865598e+00
2.807256310784054222e+03,2.835960329377436295e+01,-2.000000000000000000e+00,2.417047683585070716e-01,2.441761843593972647e-03,2.417047683585070672e+02,2.441761843593972525e+00
3.070120788382055707e+03,3.638492491954824004e+01,-1.000000000000000000e+00,2.643373998796950120e-01,3.132742035573103483e-03,2.643373998796949991e+02,3.132742035573103490e+00
3.619718614460454774e+03,5.429485601313884757e+01,0.000000000000000000e+00,3.116577727050451885e-01,4.674787102731255486e-03,3.116577727050451472e+02,4.674787102731254862e+00
3.030014314000433387e+03,3.275294847202080462e+01,1.000000000000000000e+00,2.608842324354373465e-01,2.820028863440991480e-03,2.608842324354372977e+02,2.820028863440991351e+00
2.762718861189523068e+03,2.533933169380409822e+01,2.000000000000000000e+00,2.378700939484179600e-01,2.181716458836533215e-03,2.378700939484179173e+02,2.181716458836532535e+00
2.629900304006515853e+03,2.118481609999910376e+01,3.000000000000000000e+00,2.264344161749610174e-01,1.824012666209923021e-03,2.264344161749610009e+02,1.824012666209922751e+00
2.605474140865063873e+03,1.923619262442247546e+01,4.000000000000000000e+00,2.243313235284820073e-01,1.656236184962775297e-03,2.243313235284819882e+02,1.656236184962775138e+00
2.590100012402844641e+03,2.812992218323591942e+01,5.000000000000000000e+00,2.230076110678849421e-01,2.421986299976612664e-03,2.230076110678849091e+02,2.421986299976612411e+00
