1.721024529566625006e+03,3.530696309774877761e+01,-5.000000000000000000e+00,1.481802119956864283e-01,3.039929522716170070e-03,1.481802119956863919e+02,3.039929522716169785e+00
1.798467659145522703e+03,3.554409191545693858e+01,-4.900000000000000355e+00,1.548480654524295175e-01,3.060346313920842692e-03,1.548480654524294948e+02,3.060346313920842221e+00
1.815160845326045091e+03,3.677268545004260858e+01,-4.799999999999999822e+00,1.562853487825724974e-01,3.166128217248668966e-03,1.562853487825724699e+02,3.166128217248668442e+00
1.835672428779216943e+03,3.885988055585983858e+01,-4.700000000000000178e+00,1.580513961178905968e-01,3.345835715859532371e-03,1.580513961178905618e+02,3.345835715859531767e+00
1.857579103349975185e+03,3.983343112057701063e+01,-4.599999999999999645e+00,1.599375607984328818e-01,3.429658419481680653e-03,1.599375607984328553e+02,3.429658419481680376e+00
1.877847815092525479e+03,4.106972840518150747e+01,-4.500000000000000000e+00,1.616826968794664587e-01,3.536103615686128025e-03,1.616826968794664481e+02,3.536103615686127633e+00
1.892612292525838257e+03,4.390941934017146764e+01,-4.400000000000000355e+00,1.629539183864746887e-01,3.780601005188763668e-03,1.629539183864746690e+02,3.780601005188763075e+00
1.911595357887181990e+03,4.507632473357699610e+01,-4.299999999999999822e+00,1.645883603140863849e-01,3.881071559560979409e-03,1.645883603140863727e+02,3.881071559560979267e+00
1.926629437627533207e+03,4.807439165633963540e+01,-4.200000000000000178e+00,1.658827945797306247e-01,4.139205121610842891e-03,1.658827945797306143e+02,4.139205121610842752e+00
1.947861039582757485e+03,4.998311223392224178e+01,-4.099999999999999645e+00,1.677108355080754176e-01,4.303545963340705584e-03,1.677108355080754052e+02,4.303545963340704716e+00
1.966573790766976117e+03,5.100529986984662401e+01,-4.000000000000000000e+00,1.693220033850366679e-01,4.391556318793794766e-03,1.693220033850366235e+02,4.391556318793794489e+00
1.989348309900331287e+03,5.196956469369408183e+01,-3.899999999999999911e+00,1.712828894824185433e-01,4.474579520127060575e-03,1.712828894824185113e+02,4.474579520127059951e+00
2.014652299773019649e+03,5.248931115630563937e+01,-3.799999999999999822e+00,1.734615630104570094e-01,4.519329690557915419e-03,1.734615630104569846e+02,4.519329690557915669e+00
