1.491413148746668867e+03,3.894326346729779686e+01,-5.000000000000000000e+00,1.284106721070882029e-01,3.353014984534340420e-03,1.284106721070881747e+02,3.353014984534340215e+00
1.686080026203003854e+03,5.345392847605048559e+01,-4.900000000000000355e+00,1.451714902560786447e-01,4.602383241787947124e-03,1.451714902560786129e+02,4.602383241787946666e+00
1.718382876002554212e+03,5.928857574712304057e+01,-4.799999999999999822e+00,1.479527656238199262e-01,5.104746371827294064e-03,1.479527656238199143e+02,5.104746371827293849e+00
1.736319833106358374e+03,6.208784203125115653e+01,-4.700000000000000178e+00,1.494971376304574662e-01,5.345763198890724974e-03,1.494971376304574449e+02,5.345763198890724155e+00
1.749521739892424193e+03,6.338345492924898394e+01,-4.599999999999999645e+00,1.506338218047377220e-01,5.457315469408337630e-03,1.506338218047377211e+02,5.457315469408337449e+00
1.759746168482728081e+03,6.435412027037723703e+01,-4.500000000000000000e+00,1.515141451063629074e-01,5.540889755279480682e-03,1.515141451063628892e+02,5.540889755279479800e+00
1.768888627179364221e+03,6.473053656046249671e+01,-4.400000000000000355e+00,1.523013108001432803e-01,5.573299197855821445e-03,1.523013108001432556e+02,5.573299197855821063e+00
1.773953430342408865e+03,6.538370326183358827e+01,-4.299999999999999822e+00,1.527373903524814058e-01,5.629536850843872009e-03,1.527373903524813841e+02,5.629536850843871676e+00
1.780039445862256116e+03,6.501741519685413095e+01,-4.200000000000000178e+00,1.532613962887402481e-01,5.597999448449140873e-03,1.532613962887402579e+02,5.597999448449140658e+00
1.785156056109723977e+03,6.491876035923891664e+01,-4.099999999999999645e+00,1.537019364310472369e-01,5.589505266930471471e-03,1.537019364310472156e+02,5.589505266930470562e+00
1.788740081930823408e+03,6.464194188997011281e+01,-4.000000000000000000e+00,1.540105210542438985e-01,5.565671196726427149e-03,1.540105210542438954e+02,5.565671196726426295e+00
1.792147383394718418e+03,6.430029786296171324e+01,-3.899999999999999911e+00,1.543038897102852747e-01,5.536255646001003901e-03,1.543038897102852616e+02,5.536255646001003505e+00
1.794623223710355433e+03,6.430053974532017946e+01,-3.799999999999999822e+00,1.545170595614616116e-01,5.536276472072067766e-03,1.545170595614615934e+02,5.536276472072067634e+00
1.796858819634420797e+03,6.435586026621403732e+01,-3.700000000000000178e+00,1.547095443705236439e-01,5.541039568921028551e-03,1.547095443705236164e+02,5.541039568921028113e+00
1.800399888637542745e+03,6.451200944206760823e+01,-3.599999999999999645e+00,1.550144304116924387e-01,5.554484012962021371e-03,1.550144304116924161e+02,5.554484012962021211e+00
1.804327756963682987e+03,6.460486967762389554e+01,-3.500000000000000000e+00,1.553526198745731057e-01,5.562479279243417833e-03,1.553526198745730937e+02,5.562479279243417452e+00
1.807471308730413512e+03,6.506706510516775666e+01,-3.399999999999999911e+00,1.556232796816886255e-01,5.602274305554944163e-03,1.556232796816885866e+02,5.602274305554943545e+00
1.812588447630156224e+03,6.522634917939879529e+01,-3.299999999999999822e+00,1.560638653409564536e-01,5.615988664346236586e-03,1.560638653409564540e+02,5.615988664346236447e+00
1.819727731389241171e+03,6.471266683013205068e+01,-3.200000000000000178e+00,1.566785576726136830e-01,5.571760614074369733e-03,1.566785576726136640e+02,5.571760614074369400e+00
1.826747362189724527e+03,6.572461332997251304e+01,-3.099999999999999645e+00,1.572829478845352846e-01,5.658889207710633695e-03,1.572829478845352753e+02,5.658889207710632974e+00
1.831757548843386530e+03,6.454863163563010175e+01,-3.000000000000000000e+00,1.577143249554155968e-01,5.557637183827752320e-03,1.577143249554155773e+02,5.557637183827751848e+00
1.837717207187347867e+03,6.466068584219156890e+01,-2.899999999999999911e+00,1.582274515388306657e-01,5.567285051012694878e-03,1.582274515388306497e+02,5.567285051012693664e+00
1.844624432728009651e+03,6.443586651721477665e+01,-2.799999999999999822e+00,1.588221636578816542e-01,5.547928107132192588e-03,1.588221636578816174e+02,5.547928107132191755e+00
1.852825327560976120e+03,6.410643716404401005e+01,-2.699999999999999734e+00,1.595282607030000521e-01,5.519564239824189394e-03,1.595282607030000293e+02,5.519564239824188867e+00
1.860652089133307982e+03,6.405192369699958022e+01,-2.599999999999999645e+00,1.602021448743778387e-01,5.514870630311663816e-03,1.602021448743778080e+02,5.514870630311663469e+00
1.869957912642513065e+03,6.406285320481120493e+01,-2.500000000000000000e+00,1.610033762785203770e-01,5.515811660934245506e-03,1.610033762785203635e+02,5.515811660934244465e+00
1.879069282327122664e+03,6.399080969518050210e+01,-2.399999999999999911e+00,1.617878652083652724e-01,5.509608714755041652e-03,1.617878652083652469e+02,5.509608714755040992e+00
1.890363388526850031e+03,6.402586508641932994e+01,-2.299999999999999822e+00,1.627602877521618085e-01,5.512626983940704592e-03,1.627602877521617870e+02,5.512626983940704051e+00
1.902373793554604390e+03,6.438568501081397244e+01,-2.199999999999999734e+00,1.637943836250514429e-01,5.543607479431083250e-03,1.637943836250514380e+02,5.543607479431083007e+00
1.914564419335690900e+03,6.477370045182128422e+01,-2.099999999999999645e+00,1.648439965048029976e-01,5.577015608901812922e-03,1.648439965048029876e+02,5.577015608901811916e+00
1.927083978825549138e+03,6.509412973311880535e+01,-2.000000000000000000e+00,1.659219305768797892e-01,5.604604570021529120e-03,1.659219305768797597e+02,5.604604570021528787e+00
1.941872779294975089e+03,6.585784077893805488e+01,-1.899999999999999911e+00,1.671952462972973730e-01,5.670360091066566771e-03,1.671952462972973592e+02,5.670360091066566355e+00
1.957398798674572163e+03,6.591401233064731002e+01,-1.799999999999999822e+00,1.685320365658806718e-01,5.675196461668734031e-03,1.685320365658806452e+02,5.675196461668733150e+00
1.972001806458814599e+03,6.612307472611470871e+01,-1.699999999999999734e+00,1.697893555361039419e-01,5.693196733918476533e-03,1.697893555361039262e+02,5.693196733918476582e+00
1.988458867044107819e+03,6.639506273153318716e+01,-1.599999999999999645e+00,1.712063084524977075e-01,5.716614901185007765e-03,1.712063084524976659e+02,5.716614901185007369e+00
2.005901442474032592e+03,6.714557949973456630e+01,-1.500000000000000000e+00,1.727081141970142064e-01,5.781234394927146220e-03,1.727081141970141971e+02,5.781234394927145637e+00
2.024012280242446195e+03,6.826041362792511791e+01,-1.399999999999999911e+00,1.742674573288746365e-01,5.877221613364353413e-03,1.742674573288745989e+02,5.877221613364352670e+00
2.043781797819371832e+03,6.943655835369531815e+01,-1.299999999999999822e+00,1.759696127922479314e-01,5.978487674253167398e-03,1.759696127922479150e+02,5.978487674253166517e+00
2.063780111338532606e+03,7.011748875807866455e+01,-1.199999999999999734e+00,1.776914675862476811e-01,6.037115782070573249e-03,1.776914675862476543e+02,6.037115782070572756e+00
2.083898952404721058e+03,7.020935671367696784e+01,-1.099999999999999645e+00,1.794236998020465046e-01,6.045025613047587398e-03,1.794236998020464853e+02,6.045025613047586788e+00
