1.264470000000029321e-02,1.856700730695255361e-03,-5.000000000000000000e+00,3.000000000000000000e+02,7.908451762398291862e+01,1.161247650471165649e+01,3.954225881199145439e-06,1.468362816591308918e+06,-1.244072570758423524e+01,1.468362816591308739e-01,3.333333333333333547e-03
1.353005000000007132e-06,1.235624369842147455e-08,-4.900000000000000355e+00,1.000000000000000000e+02,7.390955687525136163e+05,6.749749604716490467e+03,3.695477843762567938e-02,9.132444963929483492e+04,-3.298060318227319598e+00,9.132444963929483087e-03,1.000000000000000021e-02
1.961659999999999951e-06,2.392637805167047558e-08,-4.900000000000000355e+00,1.100000000000000000e+02,5.097723356748875813e+05,6.217696045002918254e+03,2.548861678374437709e-02,1.219700562364042562e+05,-3.669523327121658518e+00,1.219700562364042437e-02,9.090909090909090468e-03
3.657950000000022296e-06,1.329800486295359058e-08,-4.900000000000000355e+00,1.200000000000000000e+02,2.733771648054221296e+05,9.938273806375009372e+02,1.366885824027110584e-02,3.635370867002968589e+04,-4.292635154757848959e+00,3.635370867002968732e-03,8.333333333333333218e-03
3.739170000000009043e-06,8.465696525817775368e-08,-4.900000000000000355e+00,1.300000000000000000e+02,2.674390305870012962e+05,6.054973890217468579e+03,1.337195152935006376e-02,2.264057672108450788e+05,-4.314595935217718115e+00,2.264057672108450367e-02,7.692307692307692735e-03
9.414700000000052348e-06,5.846189642292107987e-08,-4.900000000000000355e+00,1.400000000000000000e+02,1.062168736125415016e+05,6.595685325610869540e+02,5.310843680627074653e-03,6.209639863502899971e+04,-5.238004571108708873e+00,6.209639863502900564e-03,7.142857142857142634e-03
1.318170000000006897e-05,8.301042103294694000e-08,-4.900000000000000355e+00,1.500000000000000000e+02,7.586274911430200154e+04,4.777379810415196175e+02,3.793137455715100016e-03,6.297398744695031928e+04,-5.574561777618768588e+00,6.297398744695032261e-03,6.666666666666667095e-03
2.531725000000013102e-05,1.484369310522653827e-07,-4.900000000000000355e+00,1.600000000000000000e+02,3.949876072638200276e+04,2.315841895384318150e+02,1.974938036319099938e-03,5.863074822591893462e+04,-6.227218255136872216e+00,5.863074822591893276e-03,6.250000000000000347e-03
4.302160000000002869e-05,2.170564519513857683e-07,-4.900000000000000355e+00,1.700000000000000000e+02,2.324413782843965237e+04,1.172734181367056721e+02,1.162206891421982500e-03,5.045290085710099811e+04,-6.757434588705689471e+00,5.045290085710099626e-03,5.882352941176470507e-03
6.311374999999998844e-05,3.283101214313735200e-07,-4.900000000000000355e+00,1.800000000000000000e+02,1.584440791428175544e+04,8.242070050260140590e+01,7.922203957140877464e-04,5.201879486346059275e+04,-7.140670927445049720e+00,5.201879486346059310e-03,5.555555555555555768e-03
9.337099999999984854e-05,4.183853885295145226e-07,-4.900000000000000355e+00,1.900000000000000000e+02,1.070996347902455454e+04,4.799019215075993827e+01,5.354981739512276913e-04,4.480892231308599730e+04,-7.532313078070655088e+00,4.480892231308599219e-03,5.263157894736841987e-03
1.295480000000002985e-04,5.927284369785321443e-07,-4.900000000000000355e+00,2.000000000000000000e+02,7.719146571155075435e+03,3.531785656226983861e+01,3.859573285577537352e-04,4.575357681928943930e+04,-7.859783742388139594e+00,4.575357681928943383e-03,5.000000000000000104e-03
2.069200000000011427e-04,7.253477327037764868e-07,-4.900000000000000355e+00,2.100000000000000000e+02,4.832785617629975604e+03,1.694108878016288244e+01,2.416392808814987595e-04,3.505450090391322738e+04,-8.328064518689311413e+00,3.505450090391322698e-03,4.761904761904762334e-03
2.914890000000009492e-04,9.481089951450670893e-07,-4.900000000000000355e+00,2.200000000000000000e+02,3.430661191331394093e+03,1.115870833820959440e+01,1.715330595665696934e-04,3.252640734796387187e+04,-8.670734542783469223e+00,3.252640734796386716e-03,4.545454545454545234e-03
4.087574999999993471e-04,1.199533346769622775e-06,-4.900000000000000355e+00,2.300000000000000000e+02,2.446438291652144926e+03,7.179279430104305249e+00,1.223219145826072354e-04,2.934584311650856034e+04,-9.008854344220971200e+00,2.934584311650855794e-03,4.347826086956521792e-03
6.514349999999999048e-04,1.699683794129739278e-06,-4.900000000000000355e+00,2.400000000000000000e+02,1.535072570555773154e+03,4.005216132057271672e+00,7.675362852778865508e-05,2.609137970986728760e+04,-9.474909895379470370e+00,2.609137970986728609e-03,4.166666666666666609e-03
8.738800000000040676e-04,2.004486634204699531e-06,-4.900000000000000355e+00,2.500000000000000000e+02,1.144321874856954537e+03,2.624820230899914453e+00,5.721609374284772207e-05,2.293777903378827978e+04,-9.768675340011887087e+00,2.293777903378827789e-03,4.000000000000000083e-03
1.110970000000005608e-03,2.454356670643295589e-06,-4.900000000000000355e+00,2.600000000000000000e+02,9.001143145179391922e+02,1.988533958773513577e+00,4.500571572589695903e-05,2.209201572178621791e+04,-1.000872106012877616e+01,2.209201572178621370e-03,3.846153846153846367e-03
1.430250000000016578e-03,4.961048276347161341e-06,-4.900000000000000355e+00,2.700000000000000000e+02,6.991784653032605092e+02,2.425211061109424637e+00,3.495892326516302504e-05,3.468658120151793992e+04,-1.026133680670264070e+01,3.468658120151794227e-03,3.703703703703703845e-03
1.731475000000013992e-03,2.857087138457344795e-05,-4.900000000000000355e+00,2.800000000000000000e+02,5.775422688747986513e+02,9.529959071413953708e+00,2.887711344373993134e-05,1.650088588317660906e+05,-1.045246119894398795e+01,1.650088588317660809e-02,3.571428571428571317e-03
3.972839999999978368e-03,4.703588734875589609e-04,-4.900000000000000355e+00,2.900000000000000000e+02,2.517091048217409934e+02,2.980074983903621089e+01,1.258545524108704935e-05,1.183936109905160032e+06,-1.128296875672276656e+01,1.183936109905159850e-01,3.448275862068965469e-03
2.221355000000005148e-03,1.769819420880473218e-04,-4.900000000000000355e+00,3.000000000000000000e+02,4.501756810595324509e+02,3.586683187276471330e+01,2.250878405297662192e-05,7.967296631472543813e+05,-1.070160492258655438e+01,7.967296631472543800e-02,3.333333333333333547e-03
1.228394999999977589e-06,1.540620302564894939e-08,-4.799999999999999822e+00,1.000000000000000000e+02,8.140703926668687491e+05,1.020985411581435073e+04,4.070351963334343376e-02,1.254173374659554247e+05,-3.201440712794823451e+00,1.254173374659554169e-02,1.000000000000000021e-02
1.808004999999973129e-06,1.948508553573042182e-08,-4.799999999999999822e+00,1.100000000000000000e+02,5.530958155536156846e+05,5.960779575010543340e+03,2.765479077768078289e-02,1.077711927551677800e+05,-3.587956301006862692e+00,1.077711927551677773e-02,9.090909090909090468e-03
3.456859999999948383e-06,2.665043589392260683e-08,-4.799999999999999822e+00,1.200000000000000000e+02,2.892798666998417466e+05,2.230184196897393576e+03,1.446399333499208753e-02,7.709434542886610143e+04,-4.236092936132195064e+00,7.709434542886609183e-03,8.333333333333333218e-03
4.188749999999943590e-06,4.382970834171383723e-09,-4.799999999999999822e+00,1.300000000000000000e+02,2.387347060578963719e+05,2.498041787541038161e+02,1.193673530289481727e-02,1.046367253756238279e+04,-4.428134633623360905e+00,1.046367253756238114e-03,7.692307692307692735e-03
8.598189999999913014e-06,8.554962711801472352e-08,-4.799999999999999822e+00,1.400000000000000000e+02,1.163035476071138401e+05,1.157188330368480365e+03,5.815177380355691754e-03,9.949725130290862580e+04,-5.147283989546273197e+00,9.949725130290862710e-03,7.142857142857142634e-03
1.216254999999978583e-05,8.890653800497862964e-08,-4.799999999999999822e+00,1.500000000000000000e+02,8.221960033052423387e+04,6.010137694430884494e+02,4.110980016526211145e-03,7.309860021539908485e+04,-5.494093832054563364e+00,7.309860021539906633e-03,6.666666666666667095e-03
2.353909999999970488e-05,1.524916500450013393e-07,-4.799999999999999822e+00,1.600000000000000000e+02,4.248250782740260183e+04,2.752113596802931852e+02,2.124125391370130025e-03,6.478227716650307411e+04,-6.154395141859975382e+00,6.478227716650307270e-03,6.250000000000000347e-03
4.010739999999957470e-05,3.032110705989770626e-07,-4.799999999999999822e+00,1.700000000000000000e+02,2.493305474800187949e+04,1.884933509388451398e+02,1.246652737400093898e-03,7.559978223444559262e+04,-6.687293129494707777e+00,7.559978223444558179e-03,5.882352941176470507e-03
5.907594999999904261e-05,3.776392226724264975e-07,-4.799999999999999822e+00,1.800000000000000000e+02,1.692736214991068482e+04,1.082070772317166103e+02,8.463681074955341872e-04,6.392435884186925978e+04,-7.074556177750289443e+00,6.392435884186926064e-03,5.555555555555555768e-03
8.771599999999891420e-05,5.896487655107751701e-07,-4.799999999999999822e+00,1.900000000000000000e+02,1.140042865611761044e+04,7.663651652347915899e+01,5.700214328058805270e-04,6.722248683373416134e+04,-7.469836596428768516e+00,6.722248683373415259e-03,5.263157894736841987e-03
1.222929999999980378e-04,7.080828576766693288e-07,-4.799999999999999822e+00,2.000000000000000000e+02,8.177082907443729709e+03,4.734573714408753631e+01,4.088541453721864557e-04,5.790052232561803976e+04,-7.802152078304871452e+00,5.790052232561803541e-03,5.000000000000000104e-03
1.966214999999974736e-04,1.110892246502251427e-06,-4.799999999999999822e+00,2.100000000000000000e+02,5.085913798847088401e+03,2.873491558918081168e+01,2.542956899423544186e-04,5.649902205518043047e+04,-8.277012834392554197e+00,5.649902205518041870e-03,4.761904761904762334e-03
2.785614999999966790e-04,1.484689726288260506e-06,-4.799999999999999822e+00,2.200000000000000000e+02,3.589871536447110884e+03,1.913346025512406356e+01,1.794935768223555298e-04,5.329845388857679063e+04,-8.625371134395660278e+00,5.329845388857678418e-03,4.545454545454545234e-03
3.930609999999941958e-04,1.825169581166697559e-06,-4.799999999999999822e+00,2.300000000000000000e+02,2.544134371000976444e+03,1.181362858271800143e+01,1.272067185500488223e-04,4.643476664351651561e+04,-8.969697089663423384e+00,4.643476664351651496e-03,4.347826086956521792e-03
6.273399999999913204e-04,2.890628536039902955e-06,-4.799999999999999822e+00,2.400000000000000000e+02,1.594031944400187740e+03,7.344907427937671152e+00,7.970159722000938246e-05,4.607754225842354936e+04,-9.437220931967287285e+00,4.607754225842354730e-03,4.166666666666666609e-03
8.540849999999843662e-04,3.639279919625840178e-06,-4.799999999999999822e+00,2.500000000000000000e+02,1.170843651393032587e+03,4.988997335787584753e+00,5.854218256965162644e-05,4.261027789536061755e+04,-9.745762994005525925e+00,4.261027789536061226e-03,4.000000000000000083e-03
1.080954999999984801e-03,4.221006001741142786e-06,-4.799999999999999822e+00,2.600000000000000000e+02,9.251078907077668418e+02,3.612440812925262978e+00,4.625539453538833785e-05,3.904885958935573581e+04,-9.981332462204601796e+00,3.904885958935572741e-03,3.846153846153846367e-03
1.380094999999968578e-03,5.471242241645508183e-06,-4.799999999999999822e+00,2.700000000000000000e+02,7.245878001152259458e+02,2.872552527015536317e+00,3.622939000576129627e-05,3.964395379771416629e+04,-1.022563988991552542e+01,3.964395379771416469e-03,3.703703703703703845e-03
1.667784999999983057e-03,1.781781014419123998e-05,-4.799999999999999822e+00,2.800000000000000000e+02,5.995976699634605893e+02,6.405812167820485570e+00,2.997988349817302676e-05,1.068351744630838075e+05,-1.041498395128226129e+01,1.068351744630837916e-02,3.571428571428571317e-03
4.113194999999943667e-03,2.529717912307802232e-04,-4.799999999999999822e+00,2.900000000000000000e+02,2.431200076825955705e+02,1.495248920304242546e+01,1.215600038412977717e-05,6.150250382750725839e+05,-1.131768765130971310e+01,6.150250382750725026e-02,3.448275862068965469e-03
1.489089999999972883e-03,4.275251493583826602e-05,-4.799999999999999822e+00,3.000000000000000000e+02,6.715510815330289915e+02,1.928056574378962296e+01,3.357755407665144969e-05,2.871049764341916889e+05,-1.030165274766186556e+01,2.871049764341916666e-02,3.333333333333333547e-03
1.101225000000000413e-06,1.134962664590466352e-08,-4.700000000000000178e+00,1.000000000000000000e+02,9.080796385843035532e+05,9.359000079620316683e+03,4.540398192921517306e-02,1.030636486267988803e+05,-3.092155470088965519e+00,1.030636486267988775e-02,1.000000000000000021e-02
1.648820000000003934e-06,1.010782040473879124e-08,-4.700000000000000178e+00,1.100000000000000000e+02,6.064943414077932248e+05,3.718014021809713540e+03,3.032471707038966041e-02,6.130335879440306599e+04,-3.495792154108501304e+00,6.130335879440306814e-03,9.090909090909090468e-03
3.241324999999990519e-06,1.587652433634306635e-08,-4.700000000000000178e+00,1.200000000000000000e+02,3.085158075786916888e+05,1.511159395361356246e+03,1.542579037893458335e-02,4.898158727169634221e+04,-4.171714470377997586e+00,4.898158727169634082e-03,8.333333333333333218e-03
4.117200000000013706e-06,1.089508757809899444e-08,-4.700000000000000178e+00,1.300000000000000000e+02,2.428835130671321822e+05,6.427273744638948756e+02,1.214417565335660851e-02,2.646237146142757047e+04,-4.410905594224261428e+00,2.646237146142756819e-03,7.692307692307692735e-03
7.834284999999996092e-06,6.502620619192454566e-08,-4.700000000000000178e+00,1.400000000000000000e+02,1.276440670718515466e+05,1.059472488502788792e+03,6.382203353592577448e-03,8.300209424590066192e+04,-5.054241888018461637e+00,8.300209424590065596e-03,7.142857142857142634e-03
1.120865000000006081e-05,7.091322749240366212e-08,-4.700000000000000178e+00,1.500000000000000000e+02,8.921681023138330784e+04,5.644437073228851887e+02,4.460840511569165272e-03,6.326651960084691382e+04,-5.412418075196891998e+00,6.326651960084691412e-03,6.666666666666667095e-03
2.177400000000002565e-05,1.283648835683330323e-07,-4.700000000000000178e+00,1.600000000000000000e+02,4.592633416000729630e+04,2.707508283810822718e+02,2.296316708000364568e-03,5.895328537169692572e+04,-6.076448871012980923e+00,5.895328537169692434e-03,6.250000000000000347e-03
3.726585000000004911e-05,2.219139454094130807e-07,-4.700000000000000178e+00,1.700000000000000000e+02,2.683421953343338828e+04,1.597947592406059698e+02,1.341710976671669402e-03,5.954887528646543069e+04,-6.613809631234383701e+00,5.954887528646543061e-03,5.882352941176470507e-03
5.512460000000018708e-05,3.329300827519435301e-07,-4.700000000000000178e+00,1.800000000000000000e+02,1.814072120251206434e+04,1.095625512227255740e+02,9.070360601256031259e-04,6.039591811132278963e+04,-7.005328351058849989e+00,6.039591811132278935e-03,5.555555555555555768e-03
8.215549999999991501e-05,4.366488864086047411e-07,-4.700000000000000178e+00,1.900000000000000000e+02,1.217203960781689602e+04,6.469326508967364475e+01,6.086019803908447427e-04,5.314907540074678400e+04,-7.404346066496108492e+00,5.314907540074677479e-03,5.263157894736841987e-03
1.150764999999989718e-04,5.649633468963076190e-07,-4.700000000000000178e+00,2.000000000000000000e+02,8.689871520249651439e+03,4.266256705912320513e+01,4.344935760124825461e-04,4.909458898179147945e+04,-7.741329398149521701e+00,4.909458898179147601e-03,5.000000000000000104e-03
1.859805000000009615e-04,9.153645448718803194e-07,-4.700000000000000178e+00,2.100000000000000000e+02,5.376907794096665384e+03,2.646423015187793482e+01,2.688453897048332687e-04,4.921830755761360342e+04,-8.221374103061558358e+00,4.921830755761360046e-03,4.761904761904762334e-03
2.648340000000012798e-04,1.154937804969323189e-06,-4.700000000000000178e+00,2.200000000000000000e+02,3.775950217872309167e+03,1.646687229095532246e+01,1.887975108936154600e-04,4.360987656302883261e+04,-8.574835488165970077e+00,4.360987656302882896e-03,4.545454545454545234e-03
3.758150000000008597e-04,1.485823789470789204e-06,-4.700000000000000178e+00,2.300000000000000000e+02,2.660883679469945946e+03,1.052008108237032147e+01,1.330441839734972933e-04,3.953604271971011622e+04,-8.924829274585105665e+00,3.953604271971012003e-03,4.347826086956521792e-03
6.091099999999986456e-04,2.168386496923677145e-06,-4.700000000000000178e+00,2.400000000000000000e+02,1.641739587266671379e+03,5.844471363947577380e+00,8.208697936333356757e-05,3.559925952494100784e+04,-9.407731148927068077e+00,3.559925952494101195e-03,4.166666666666666609e-03
8.263750000000041895e-04,2.727066494740744620e-06,-4.700000000000000178e+00,2.500000000000000000e+02,1.210104371502035974e+03,3.993386884480402355e+00,6.050521857510179538e-05,3.300035086662509275e+04,-9.712780939207737774e+00,3.300035086662508974e-03,4.000000000000000083e-03
1.049894999999994053e-03,2.122810636878938421e-06,-4.700000000000000178e+00,2.600000000000000000e+02,9.524762000009578742e+02,1.925836972969750205e+00,4.762381000004789158e-05,2.021926608736064372e+04,-9.952177711705221697e+00,2.021926608736064439e-03,3.846153846153846367e-03
1.334274999999996315e-03,3.895902762320090262e-06,-4.700000000000000178e+00,2.700000000000000000e+02,7.494706863277830280e+02,2.188353163435087900e+00,3.747353431638914640e-05,2.919864917142344348e+04,-1.019187562571073613e+01,2.919864917142344155e-03,3.703703703703703845e-03
1.604854999999996614e-03,8.395150882147838609e-06,-4.700000000000000178e+00,2.800000000000000000e+02,6.231092528608517114e+02,3.259544440980195024e+00,3.115546264304258482e-05,5.231096193829259573e+04,-1.037652096235783183e+01,5.231096193829259250e-03,3.571428571428571317e-03
2.923770000000015194e-03,9.209485523327598164e-04,-4.700000000000000178e+00,2.900000000000000000e+02,3.420241674276686581e+02,1.077330507718894665e+02,1.710120837138343216e-05,3.149866618553289212e+06,-1.097636143195913050e+01,3.149866618553289199e-01,3.448275862068965469e-03
1.670599999999999950e-03,6.861753906053805622e-06,-4.700000000000000178e+00,3.000000000000000000e+02,5.985873338920148399e+02,2.458613059049363336e+00,2.992936669460074096e-05,4.107358976447866735e+04,-1.041667039587579779e+01,4.107358976447866329e-03,3.333333333333333547e-03
1.015244999999965705e-06,6.423217651617055120e-09,-4.599999999999999645e+00,1.000000000000000000e+02,9.849839201375370612e+05,6.231762877321833002e+03,4.924919600687684834e-02,6.326766102386391867e+04,-3.010862236230753997e+00,6.326766102386391193e-03,1.000000000000000021e-02
1.505824999999945471e-06,9.432710374009408933e-09,-4.599999999999999645e+00,1.100000000000000000e+02,6.640877924061801750e+05,4.159944089574159079e+03,3.320438962030900637e-02,6.264147808682781761e+04,-3.405073194320467955e+00,6.264147808682782488e-03,9.090909090909090468e-03
3.027269999999896479e-06,2.054982887196635482e-08,-4.599999999999999645e+00,1.200000000000000000e+02,3.303306279255019035e+05,2.242362879769061237e+03,1.651653139627509356e-02,6.788237875038254424e+04,-4.103393496840677557e+00,6.788237875038254446e-03,8.333333333333333218e-03
3.921329999999891185e-06,1.020438467850903718e-08,-4.599999999999999645e+00,1.300000000000000000e+02,2.550155176942587714e+05,6.636208739232394009e+02,1.275077588471293724e-02,2.602276441541344684e+04,-4.362163155526237901e+00,2.602276441541344441e-03,7.692307692307692735e-03
6.962439999999732206e-06,6.342525548499732684e-08,-4.599999999999999645e+00,1.400000000000000000e+02,1.436278086418035091e+05,1.308396260198586333e+03,7.181390432090175441e-03,9.109630457856695284e+04,-4.936262261175968113e+00,9.109630457856694036e-03,7.142857142857142634e-03
1.031074999999964205e-05,5.155995700800761389e-08,-4.599999999999999645e+00,1.500000000000000000e+02,9.698615522634481022e+04,4.849891611999577776e+02,4.849307761317239902e-03,5.000601993842291995e+04,-5.328919313844898475e+00,5.000601993842290934e-03,6.666666666666667095e-03
2.014769999999931922e-05,9.366030820650254146e-08,-4.599999999999999645e+00,1.600000000000000000e+02,4.963345692064274044e+04,2.307303003589354091e+02,2.481672846032137014e-03,4.648684872541566438e+04,-5.998822411511140373e+00,4.648684872541566059e-03,6.250000000000000347e-03
3.465969999999883063e-05,1.266799905273642054e-07,-4.599999999999999645e+00,1.700000000000000000e+02,2.885195197881209970e+04,1.054528747615243844e+02,1.442597598940604901e-03,3.654965003371884086e+04,-6.541309902293282796e+00,3.654965003371883972e-03,5.882352941176470507e-03
5.135174999999817219e-05,2.514886793343543013e-07,-4.599999999999999645e+00,1.800000000000000000e+02,1.947353303441529351e+04,9.536915693816078488e+01,9.736766517207646283e-04,4.897373104799023713e+04,-6.934431289192024117e+00,4.897373104799023630e-03,5.555555555555555768e-03
7.659769999999736421e-05,3.658464295302523396e-07,-4.599999999999999645e+00,1.900000000000000000e+02,1.305522228474268013e+04,6.235443700786129284e+01,6.527611142371339331e-04,4.776206459596893546e+04,-7.334299323740048671e+00,4.776206459596893383e-03,5.263157894736841987e-03
1.082364999999964691e-04,3.415161050374478123e-07,-4.599999999999999645e+00,2.000000000000000000e+02,9.239027499965655807e+03,2.915168807308294774e+01,4.619513749982827474e-04,3.155276686122139654e+04,-7.680050921343057446e+00,3.155276686122139400e-03,5.000000000000000104e-03
1.757384999999947396e-04,5.786250225033306762e-07,-4.599999999999999645e+00,2.100000000000000000e+02,5.690272763225075323e+03,1.873541771251773369e+01,2.845136381612537314e-04,3.292534205671199015e+04,-8.164729368248940133e+00,3.292534205671198994e-03,4.761904761904762334e-03
2.514229999999925409e-04,7.771301907231935264e-07,-4.599999999999999645e+00,2.200000000000000000e+02,3.977360861973763804e+03,1.229373289333405417e+01,1.988680430986881865e-04,3.090927205240636613e+04,-8.522869053194419564e+00,3.090927205240636810e-03,4.545454545454545234e-03
3.584094999999875566e-04,1.141774167688012902e-06,-4.599999999999999645e+00,2.300000000000000000e+02,2.790104614972635318e+03,8.888350823633233588e+00,1.395052307486317636e-04,3.185669374522864382e+04,-8.877408460999863138e+00,3.185669374522864458e-03,4.347826086956521792e-03
5.832699999999791740e-04,1.099515044613715561e-06,-4.599999999999999645e+00,2.400000000000000000e+02,1.714471856944529463e+03,3.231929638550570694e+00,8.572359284722647576e-05,1.885087600277324236e+04,-9.364382474480530405e+00,1.885087600277324076e-03,4.166666666666666609e-03
7.979449999999753797e-04,1.989863898194781484e-06,-4.599999999999999645e+00,2.500000000000000000e+02,1.253219206837602769e+03,3.125197421138701248e+00,6.266096034188014207e-05,2.493735656210444358e+04,-9.677771946322753394e+00,2.493735656210444018e-03,4.000000000000000083e-03
1.015709999999968955e-03,1.673140759170939785e-06,-4.599999999999999645e+00,2.600000000000000000e+02,9.845329867777520576e+02,1.621784041632170048e+00,4.922664933888760394e-05,1.647262268926161050e+04,-9.919075427877748652e+00,1.647262268926160886e-03,3.846153846153846367e-03
1.292984999999961587e-03,2.752064376672075572e-06,-4.599999999999999645e+00,2.700000000000000000e+02,7.734041771559838025e+02,1.646158373624152960e+00,3.867020885779918636e-05,2.128458084720362240e+04,-1.016044105133045328e+01,2.128458084720361975e-03,3.703703703703703845e-03
1.546034999999937190e-03,5.013225009922706135e-06,-4.599999999999999645e+00,2.800000000000000000e+02,6.468158870918450702e+02,2.097386916844903748e+00,3.234079435459225483e-05,3.242633581984178818e+04,-1.033918114151362211e+01,3.242633581984178705e-03,3.571428571428571317e-03
1.610854999999934310e-03,1.726853271852612289e-04,-4.599999999999999645e+00,2.900000000000000000e+02,6.207883391118634790e+02,6.654915399109877683e+01,3.103941695559317237e-05,1.072010374523270410e+06,-1.038025264647279755e+01,1.072010374523270360e-01,3.448275862068965469e-03
