1.356429851815084248e+03,3.776052573725775119e+01,-5.000000000000000000e+00,1.167886102412787619e-01,3.251181265977892611e-03,1.167886102412787466e+02,3.251181265977892032e+00
1.611621595592224594e+03,2.632446023435128524e+01,-4.900000000000000355e+00,1.387606193804905574e-01,2.266536026177645973e-03,1.387606193804905388e+02,2.266536026177645713e+00
1.672332015615545060e+03,3.194095768085924192e+01,-4.799999999999999822e+00,1.439877865444984528e-01,2.750116456321981002e-03,1.439877865444984195e+02,2.750116456321980429e+00
1.707329994637088930e+03,3.422919496456413668e+01,-4.700000000000000178e+00,1.470011125382533757e-01,2.947133686448972535e-03,1.470011125382533521e+02,2.947133686448971890e+00
1.733321007281124821e+03,3.451233851492513338e+01,-4.599999999999999645e+00,1.492389387269048573e-01,2.971512346135054151e-03,1.492389387269048484e+02,2.971512346135053662e+00
1.759361943869570723e+03,3.665930564001906333e+01,-4.500000000000000000e+00,1.514810633671700435e-01,3.156366215605641706e-03,1.514810633671700373e+02,3.156366215605641123e+00
1.781556730164870260e+03,3.715472466696809306e+01,-4.400000000000000355e+00,1.533920344671953484e-01,3.199021793825953131e-03,1.533920344671953160e+02,3.199021793825952642e+00
1.803058880264521576e+03,3.786791155336087655e+01,-4.299999999999999822e+00,1.552433695907753097e-01,3.260427184744371480e-03,1.552433695907753020e+02,3.260427184744371321e+00
1.824826383084888221e+03,3.824840080182827506e+01,-4.200000000000000178e+00,1.571175515836088776e-01,3.293187309037414520e-03,1.571175515836088721e+02,3.293187309037414412e+00
1.844301767976971860e+03,3.893938273820422324e+01,-4.099999999999999645e+00,1.587943822228172763e-01,3.352680853759383746e-03,1.587943822228172621e+02,3.352680853759383517e+00
1.865130797413997925e+03,3.922400737318854169e+01,-4.000000000000000000e+00,1.605877616573452293e-01,3.377187034831533735e-03,1.605877616573452258e+02,3.377187034831533374e+00
1.883724166648950586e+03,3.996531234143919420e+01,-3.899999999999999911e+00,1.621886507484746609e-01,3.441013392597914826e-03,1.621886507484746289e+02,3.441013392597914500e+00
1.903633538584597545e+03,4.020551618693750129e+01,-3.799999999999999822e+00,1.639028476721338667e-01,3.461694943695318907e-03,1.639028476721338450e+02,3.461694943695318827e+00
1.922541995537281764e+03,4.077578139681899216e+01,-3.700000000000000178e+00,1.655308658157599588e-01,3.510794778266115423e-03,1.655308658157599382e+02,3.510794778266114857e+00
1.942246333646796984e+03,4.105759872027006452e+01,-3.599999999999999645e+00,1.672274093269892348e-01,3.535059249815252803e-03,1.672274093269892035e+02,3.535059249815252436e+00
1.961863085552056646e+03,4.154465685274899300e+01,-3.500000000000000000e+00,1.689164116660320791e-01,3.576994955021688474e-03,1.689164116660320758e+02,3.576994955021687961e+00
1.982388496656763891e+03,4.173333627159261283e+01,-3.399999999999999911e+00,1.706836495621473770e-01,3.593240252984124250e-03,1.706836495621473659e+02,3.593240252984123639e+00
2.000979114279304667e+03,4.214582284860516381e+01,-3.299999999999999822e+00,1.722843017394481424e-01,3.628755347264904767e-03,1.722843017394481251e+02,3.628755347264904341e+00
2.021012395978815221e+03,4.255392702405555383e+01,-3.200000000000000178e+00,1.740091672937759959e-01,3.663893116771183532e-03,1.740091672937759881e+02,3.663893116771183234e+00
2.040075988915317339e+03,4.329223650605836582e+01,-3.099999999999999645e+00,1.756505426456088370e-01,3.727461563171625709e-03,1.756505426456088230e+02,3.727461563171625247e+00
2.059474002225264030e+03,4.403336549328596305e+01,-3.000000000000000000e+00,1.773207115915952370e-01,3.791272768971921774e-03,1.773207115915952272e+02,3.791272768971921447e+00
2.081539157916431122e+03,4.444351879843900122e+01,-2.899999999999999911e+00,1.792205214966047233e-01,3.826586968545598200e-03,1.792205214966047038e+02,3.826586968545597767e+00
2.102480876742161399e+03,4.520869689289246907e+01,-2.799999999999999822e+00,1.810236034875001010e-01,3.892468802478041973e-03,1.810236034875000826e+02,3.892468802478041390e+00
2.122283147083251606e+03,4.631894409457807171e+01,-2.699999999999999734e+00,1.827285789638679880e-01,3.988061086543172144e-03,1.827285789638679603e+02,3.988061086543171818e+00
